PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,FamilySize,OHE_CabinDeck_B,OHE_CabinDeck_C,OHE_CabinDeck_D,OHE_CabinDeck_E,OHE_CabinDeck_F,OHE_CabinDeck_G,OHE_CabinDeck_T,OHE_CabinSide_S,OHE_HomePlanet_Europa,OHE_HomePlanet_Mars,OHE_Destination_PSO J318.5-22,OHE_Destination_TRAPPIST-1e
1503_01,False,0.42016418845295134,False,2.5847530170022055,-0.2853550449067772,0.5529271547374136,-0.27288523076861115,-0.26953391767749507,False,2,False,False,True,False,False,False,False,False,False,True,False,True
1503_02,False,2.209278635892586,False,1.3815386657637938,-0.2853550449067772,-0.19149645656323744,-0.27375941036293405,-0.26953391767749507,False,2,False,False,True,False,False,False,False,False,False,True,False,True
1507_02,False,-1.024889788325215,False,-0.3442056292469694,-0.28475926253425693,0.875684244951682,0.09252183965836401,-0.26953391767749507,False,2,False,False,False,False,True,False,False,True,False,False,False,True
1507_03,False,3.379084236141578,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,0.11175379073346796,-0.26598485092263857,False,2,False,False,False,False,False,True,False,True,False,False,False,True
1510_01,False,0.1449158119237768,False,1.555198469035317,-0.2853550449067772,-0.30775841916730184,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,True,False,True
1511_02,True,-1.0937018824575087,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,True,False,False,False,False,False,False,True,True,False,False,True
1511_03,False,0.488976282585245,False,-0.3457561632047509,1.1117546186532827,-0.3094936723404968,1.4448776720759013,-0.24557771708221368,False,1,True,False,False,False,False,False,False,True,True,False,False,True
1511_04,False,0.1449158119237768,False,-0.24497145594895606,0.9782993672087397,-0.3094936723404968,5.348089560727682,-0.26864665098878093,False,2,True,False,False,False,False,False,False,True,True,False,False,False
1515_01,False,-0.7496414117960405,False,0.8404023144980649,-0.2853550449067772,-0.28693538108896194,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,False,False,True
1520_01,True,0.7642246591144195,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,True,False,False,False,True
1521_01,True,-0.061520470473104105,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,True,False,True,False,True
1523_02,True,0.42016418845295134,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,True,False,False,False,False,False,False,True,True,False,False,True
1524_01,True,-1.024889788325215,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,True,False,False,False,True
1525_01,False,-0.6120172235314532,False,0.48998164003945527,0.4706927858214599,-0.24355405175908715,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,False,False,True,False,True
1527_01,True,-0.47439303526686594,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,True,False,False,False,False,False,True,False,False,False
1527_02,False,-0.267956752869985,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,True,False,False,False,False,False,True,False,False,True
1528_01,False,-0.7496414117960405,False,5.8439753962588314,0.11560649179937217,2.050450643204691,-0.27201105117428825,-0.26953391767749507,True,1,False,False,True,False,False,False,False,False,False,True,False,False
1529_01,False,-0.267956752869985,True,-0.3457561632047509,3.926230546439092,-0.3094936723404968,-0.23442132861840326,-0.019324711460111926,True,2,False,False,False,False,False,False,False,True,True,False,True,False
1529_02,False,0.07610371779148316,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,False,False,False,False,True,True,False,False,True
1531_01,False,1.1770972239081814,False,-0.3457561632047509,-0.2853550449067772,0.6153962689724333,-0.03161166273548881,-0.26953391767749507,False,1,False,False,False,False,False,True,False,True,False,False,False,True
1532_01,False,-0.13033256460539774,False,-0.3457561632047509,-0.2668857913586485,-0.3094936723404968,-0.27288523076861115,9.825786466511815,False,1,True,False,False,False,False,False,False,True,True,False,False,True
1533_01,False,1.6587818828342369,False,1.2280358039434294,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26864665098878093,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1536_01,True,-0.5432051293991595,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,True,False,True,False,True
1540_01,False,0.21372790605607045,False,-0.3442056292469694,-0.005337329822244958,-0.3094936723404968,0.9850592054620522,1.6061478622641645,False,3,False,True,False,False,False,False,False,False,True,False,False,True
1540_02,False,0.28254000018836406,True,-0.3457561632047509,3.967935312515512,-0.271318102530207,-0.27375941036293405,0.22112456118141585,True,3,False,True,False,False,False,False,False,False,True,False,False,True
1540_03,False,-0.19914465873769138,False,-0.3457561632047509,-0.18407204157832938,-0.3094936723404968,2.9764403213296347,-0.26953391767749507,False,3,False,True,False,False,False,False,False,False,True,False,False,True
1541_01,False,1.245909318040475,False,-0.3271497557113734,-0.28118456829913524,-0.3094936723404968,0.35564989754955906,-0.26953391767749507,True,1,False,False,False,False,True,False,False,True,False,False,False,True
1542_01,False,-1.0937018824575087,False,10.774673382003868,-0.2853550449067772,-0.03705892414888323,-0.25627581847647596,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,True,False,True
1543_01,True,0.3513520943206577,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,True,False,False,False,False,False,False,True,False,False,False
1544_01,False,-0.5432051293991595,False,-0.33180135758471774,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.4402794332938046,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1547_01,False,-0.5432051293991595,False,-0.09301912808637315,-0.2853550449067772,0.8375086751413922,-0.24578566334460106,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,False,False,True
1548_02,True,-0.7496414117960405,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,True,False,False,False,False,False,False,False,True,False,False,True
1550_01,False,-0.19914465873769138,False,-0.3442056292469694,-0.14832509922711248,-0.3094936723404968,-0.23704386740137198,3.306150837840427,False,1,False,True,False,False,False,False,False,True,True,False,False,True
1551_01,False,0.07610371779148316,False,-0.3457561632047509,0.53444149968113,-0.2348777858931122,-0.27375941036293405,1.0258754478451269,True,1,False,False,False,True,False,False,False,False,True,False,False,True
1552_01,True,0.5577883767175387,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,False,True,False,True,False,False,False,True
1555_01,False,1.1082851297758878,False,-0.3457561632047509,0.5421866705238937,-0.3094936723404968,2.3374150378795897,-0.26953391767749507,False,1,False,False,False,False,False,False,False,True,True,False,False,True
1558_01,False,2.27809073002488,False,1.0140621177695883,-0.276418309318973,-0.3094936723404968,-0.27375941036293405,-0.26864665098878093,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1560_01,False,0.6266004708498323,False,-0.3457561632047509,-0.28475926253425693,-0.23140727954672222,-0.27375941036293405,0.47310830077622723,False,1,False,False,False,False,False,True,False,True,False,False,False,True
1561_01,False,-0.33676884700227866,False,1.2512938133101514,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.7259793070597528,False,1,False,False,False,False,True,False,False,False,False,False,False,False
1562_01,False,-0.7496414117960405,False,0.18297591639872646,-0.2853550449067772,0.26661038116024016,-0.18459309174199756,-0.26953391767749507,False,1,False,False,False,False,True,False,False,False,False,False,False,True
1564_01,True,-0.40558094113457227,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,True,False,True
1565_01,False,-0.8872656000606277,False,-0.3457561632047509,0.6196383789515303,-0.3094936723404968,-0.27375941036293405,0.41011236587752437,False,1,False,False,False,False,True,False,False,True,False,False,True,False
1567_01,True,0.5577883767175387,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,True,False,False,False,False,False,False,False,True,False,False,True
1569_01,True,-0.267956752869985,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,False,False,True,False,True
1572_02,False,-0.267956752869985,False,-0.33955402737362506,-0.2853550449067772,-0.05614670905402813,0.35827243633252776,-0.26953391767749507,False,1,False,False,False,False,True,False,False,False,False,False,False,True
1573_01,False,1.796406071098824,False,1.1086446891942572,-0.2853550449067772,-0.16720291213850755,-0.27375941036293405,-0.12579671410580687,False,1,False,False,True,False,False,False,False,True,False,True,False,True
1576_01,False,-0.061520470473104105,False,0.648136103733164,-0.2853550449067772,0.3360205080880398,-0.27375941036293405,-0.25533765065806907,False,1,False,False,False,True,False,False,False,False,False,True,False,True
1578_01,False,-0.47439303526686594,False,-0.3457561632047509,-0.27105626796629045,-0.3094936723404968,-0.11990380176210243,0.4251958995856645,False,1,False,False,False,True,False,False,False,False,False,False,False,True
1579_01,False,-0.19914465873769138,False,0.1705716447364748,0.7983730907076146,-0.3094936723404968,-0.27288523076861115,-0.26953391767749507,True,1,False,False,False,False,True,False,False,False,False,False,False,False
1580_01,False,-1.0937018824575087,False,-0.3457561632047509,-0.2853550449067772,-0.29561164695493686,-0.27375941036293405,0.3639744980643899,False,2,False,False,False,False,False,True,False,True,False,False,False,True
1580_02,False,-0.7496414117960405,False,0.31787237072571334,-0.2853550449067772,-0.24702455810547713,-0.27375941036293405,0.10666715833729377,False,2,False,False,False,False,False,True,False,True,False,False,False,True
1581_01,True,0.6266004708498323,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,False,False,True,False,True
1584_01,False,1.9340302593634113,False,0.32562504051462066,-0.2853550449067772,-0.3094936723404968,0.05056121913086446,-0.26953391767749507,False,1,False,False,False,False,True,False,False,False,False,False,False,True
1585_01,True,-0.7496414117960405,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,False,True
1588_01,True,-0.267956752869985,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,True,False,False,False,False,True,False,False,True
1588_02,False,0.42016418845295134,False,-0.3457561632047509,10.077683542710998,-0.3094936723404968,0.35914661592685065,-0.26953391767749507,True,2,False,False,False,True,False,False,False,False,True,False,False,False
1590_01,False,0.5577883767175387,False,-0.3457561632047509,0.5106102047803187,-0.30602316599410684,-0.2632692552310592,-0.2633230508564962,True,2,False,False,True,False,False,False,False,True,True,False,False,True
1590_02,False,0.28254000018836406,False,-0.3457561632047509,-0.2698647032212499,-0.30775841916730184,-0.24491148375027813,1.894509536096255,False,2,False,False,True,False,False,False,False,True,True,False,False,False
1592_01,False,0.42016418845295134,False,0.12715669391859394,1.8719729259891618,-0.3094936723404968,0.0059780598203962,0.03302402317402143,True,2,False,True,False,False,False,False,False,True,True,False,False,True
1592_02,False,1.245909318040475,False,-0.32094761988024756,0.9818740614438614,2.270827796200455,-0.27375941036293405,-0.09562964668952664,True,2,False,True,False,False,False,False,False,True,True,False,False,False
1593_01,False,-0.40558094113457227,False,-0.33800349341584357,-0.25497014390824285,-0.3094936723404968,0.36614005268143396,-0.26953391767749507,False,1,False,False,False,True,False,False,False,True,False,False,False,True
1596_01,True,-0.40558094113457227,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,True,False,False,False,False,False,False,False,True,False,False,True
1599_02,True,1.6587818828342369,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,True,False,False,False,False,False,False,True,False,False,False
1601_01,False,0.5577883767175387,False,-0.3116444161335588,-0.2823761330441758,-0.3094936723404968,0.37925274659627756,-0.26953391767749507,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1602_01,False,-0.7496414117960405,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,2.06991608201678,-0.2207342497982182,False,1,False,False,False,False,True,False,False,True,False,False,False,True
1603_01,False,0.9018488473790068,False,-0.3457561632047509,0.06853968437026993,-0.3094936723404968,-0.27375941036293405,-0.16394918172051423,False,3,False,False,False,False,True,False,False,False,False,False,False,True
1603_02,True,-1.5065744472512705,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,3,False,False,False,False,False,True,False,False,False,False,False,True
1603_03,False,-1.5065744472512705,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,3,False,False,False,False,False,True,False,False,False,False,False,False
1604_01,False,-0.33676884700227866,False,-0.34265509528918797,-0.28356769778921637,-0.3094936723404968,0.2647352197399767,-0.126683980794521,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1606_01,False,-0.6120172235314532,False,-0.3255992217535919,0.2013991534422927,-0.3094936723404968,0.9806883074904377,-0.2500140505257843,True,1,False,False,False,True,False,False,False,True,True,False,False,True
1608_01,False,-0.33676884700227866,False,1.449762159906178,-0.1703690470103629,1.075238359869106,-0.27201105117428825,-0.26953391767749507,False,1,False,False,False,False,True,False,False,False,False,False,False,True
1611_01,False,0.9018488473790068,False,-0.3457561632047509,0.2299967073232662,-0.3094936723404968,-0.27375941036293405,-0.23049418337407357,True,1,False,False,False,False,False,True,False,True,False,False,False,True
1612_01,False,1.3835335063050622,False,-0.3457561632047509,1.948828852044278,-0.3094936723404968,-0.27201105117428825,0.03302402317402143,True,2,False,False,False,True,False,False,False,False,True,False,False,True
1612_02,True,1.245909318040475,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,True,False,False,False,False,True,False,False,True
1614_01,False,-0.19914465873769138,True,0.32407450655683917,-0.2853550449067772,1.3650256397926694,-0.24316312456163233,-0.26953391767749507,False,1,False,False,False,False,True,False,False,False,False,True,False,True
1615_01,False,-0.33676884700227866,False,-0.3457561632047509,-0.2853550449067772,-0.29908215330132687,0.3250536117482573,-0.26953391767749507,False,2,False,False,False,False,True,False,False,False,False,False,False,True
1615_03,False,-1.9882591061773258,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,False,False,True,False,False,False,False,False,True
1617_01,False,0.5577883767175387,False,0.11165135434077937,0.6530021918126659,-0.27652386204979196,0.1764430807133631,-0.26953391767749507,False,1,False,False,True,False,False,False,False,False,False,True,True,False
1619_01,True,0.6954125649821259,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,True,False,False,False,True
1621_01,False,-0.267956752869985,False,0.5116891154483957,-0.2853550449067772,-0.30775841916730184,-0.06483048731975928,-0.26243578416778207,True,2,False,False,False,False,True,False,False,True,False,False,False,False
1621_02,False,-0.267956752869985,False,-0.07906432246634001,-0.20849911885166092,-0.23834829223950219,-0.27375941036293405,0.03302402317402143,False,2,False,False,False,False,True,False,False,True,False,False,True,False
1622_01,True,0.42016418845295134,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,False,False,True,False,True
1624_02,False,1.1770972239081814,False,0.6031706189575017,-0.2853550449067772,-0.20190797560240736,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,True,False,False,False,False
1625_01,True,-0.6808293176637469,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,True,False,False,False,False,False,False,True,False,False,False
1625_02,False,0.007291623659189528,False,-0.3457561632047509,0.2687225615370845,-0.3094936723404968,1.5733820724413687,-0.18258178218351084,False,2,False,True,False,False,False,False,False,False,True,False,False,True
1628_01,True,1.245909318040475,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,True,False,False,False,False,False,False,True,True,False,False,True
1630_01,True,-1.9194470120450322,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,3,False,False,False,False,False,True,False,True,False,False,True,False
1630_02,True,-1.7130107296481514,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,3,False,False,False,False,False,True,False,True,False,False,False,True
1630_03,False,0.5577883767175387,False,-0.3457561632047509,-0.2692689208487296,-0.2904058874353519,0.36614005268143396,-0.26509758423392443,False,3,False,False,False,False,True,False,False,True,False,False,False,True
1631_01,False,2.209278635892586,False,1.5381425954997212,-0.2662900089861282,-0.3094936723404968,-0.27375941036293405,0.05165662363701804,False,1,False,False,False,True,False,False,False,True,False,False,False,True
1633_02,True,-0.8872656000606277,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,False,True
1634_01,True,-0.267956752869985,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,False,True,False,True,False,False,False,False
1636_01,False,0.8330367532467131,False,-0.13023194307312816,0.1114360151917302,-0.29908215330132687,-0.21169265916600769,-0.24735225045964193,False,1,False,False,False,False,False,True,False,True,False,False,False,True
1637_01,True,-0.267956752869985,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,True,False,False,False,True
1638_01,False,-0.6808293176637469,False,0.2961648953167729,-0.2853550449067772,-0.1949669629096274,-0.005386274905801593,-0.26953391767749507,False,1,False,False,False,True,False,False,False,True,False,False,False,True
1640_01,False,-0.5432051293991595,False,0.12715669391859394,-0.2853550449067772,-0.30775841916730184,0.2664835789286225,-0.2677593843000668,True,1,False,False,False,False,False,True,False,False,False,False,False,True
1644_01,False,-1.024889788325215,False,-0.3457561632047509,-0.28416348016173665,-0.3094936723404968,-0.27375941036293405,0.43495583316151987,False,1,False,False,False,False,True,False,False,False,False,False,False,False
1646_01,False,0.3513520943206577,False,-0.3457561632047509,-0.2853550449067772,1.22620538593707,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,False,True
1647_01,False,0.28254000018836406,False,1.1334532325187605,-0.2853550449067772,-0.2921411406085469,-0.27113687157996536,-0.2677593843000668,False,1,False,False,False,False,True,False,False,False,False,False,False,True
1649_01,True,-1.024889788325215,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,False,True,False,False,False,False,False,False
1650_01,True,-0.061520470473104105,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,True,False,False,False,False
1651_02,False,-1.781822823780445,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,False,False
1651_03,True,-1.9882591061773258,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,True,False
1655_02,False,0.7642246591144195,False,-0.3457561632047509,0.19544132971708988,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,True,False,False,False,True
1657_01,False,-0.5432051293991595,False,-0.3457561632047509,-0.2853550449067772,0.06879151941601122,-0.1784738345817372,4.451612132970362,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1659_01,False,0.8330367532467131,False,-0.3457561632047509,-0.23650089036011415,-0.30428791282091183,-0.27375941036293405,0.3675235648192464,False,1,False,False,False,False,True,False,False,True,False,False,False,True
1661_01,False,1.8652181652311177,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,2,False,False,False,False,False,False,False,True,True,False,False,True
1661_02,False,1.9340302593634113,False,-0.3457561632047509,-0.24841653781051978,-0.3094936723404968,1.5934882031107955,-0.11160044708638088,False,1,False,False,False,False,False,False,False,True,True,False,False,True
1661_03,True,1.3147214121727686,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,False,False,False,False,True,True,False,False,True
1662_01,False,-0.6120172235314532,False,-0.14883835056650566,-0.2853550449067772,-0.3094936723404968,0.2000459297600816,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,False,True,False
1663_01,True,0.488976282585245,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,True,False
1668_01,False,-0.47439303526686594,False,-0.34265509528918797,-0.2853550449067772,-0.29908215330132687,-0.18546727133632046,0.2060410274732757,False,1,False,False,False,False,True,False,False,True,False,False,False,True
1669_01,False,0.1449158119237768,False,3.4313445579508817,-0.2853550449067772,-0.05441145588083314,-0.25977253685376755,-0.26953391767749507,False,2,False,False,False,False,True,False,False,True,False,True,False,True
1669_02,True,-1.9882591061773258,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,False,True,False,False,True,False,True,False,True
1669_03,False,-0.5432051293991595,False,1.950584628269589,-0.2853550449067772,1.2192643732442903,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,True,False,False
1670_01,False,1.3835335063050622,False,-0.3457561632047509,-0.24543762594791838,0.06011525355003626,-0.27201105117428825,1.0099046474482727,False,2,False,False,False,False,False,True,False,False,False,False,False,True
1670_02,True,1.0394730356435942,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,2,False,False,False,False,False,True,False,False,False,False,False,True
1672_01,False,0.007291623659189528,False,-0.33490242550028065,-0.2853550449067772,-0.3094936723404968,0.4229617263124229,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,False,False,True
1673_01,False,-0.8872656000606277,False,1.0125115838118068,-0.2853550449067772,-0.3008174064745219,-0.27288523076861115,-0.25533765065806907,False,1,False,False,False,False,True,False,False,False,False,False,False,False
1676_01,True,-0.19914465873769138,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,False,True,False,False,False,False,False,True
1681_01,False,0.3513520943206577,False,-0.3442056292469694,-0.23233041375247218,-0.3094936723404968,0.41946500793513125,-0.26953391767749507,False,1,False,False,False,False,False,True,False,True,False,False,False,True
1682_01,True,0.6266004708498323,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,True,False,False,False,False,True,False,True
1685_02,False,-1.5065744472512705,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,2,False,False,False,False,False,True,False,False,False,False,False,False
1685_03,True,-1.781822823780445,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,False,False,False,False,False,True,False,False,False,False,False,True
1687_01,False,-0.19914465873769138,True,0.7613250826512105,-0.017252977272650585,0.051438987684061306,-0.27375941036293405,-0.23049418337407357,False,1,False,False,False,False,True,False,False,False,False,True,False,True
1688_01,False,-0.13033256460539774,False,0.015518248958328944,0.04470838946945868,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,True,False,False,False,True,False,False,False,True
1690_01,False,-0.061520470473104105,False,-0.3457561632047509,-0.2698647032212499,-0.1567913930993376,-0.26938851239131956,0.39946516561295486,False,1,False,False,False,False,True,False,False,False,False,False,False,True
1691_01,False,-0.13033256460539774,False,5.053203077790287,0.44984040278325005,1.6947237426997177,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,False,True,False,False,True,False,True,False,True
1695_01,False,-0.19914465873769138,False,0.15661683911644167,-0.2853550449067772,0.03929221547169637,-0.27201105117428825,-0.04239364536667917,False,1,False,False,False,False,False,True,False,True,False,False,False,True
1696_01,False,0.9706609415113004,False,-0.3457561632047509,0.16743955820863665,-0.27999436839618197,13.128287950201555,0.10932895840343614,False,1,True,False,False,False,False,False,False,False,True,False,False,True
1699_01,False,1.245909318040475,False,-0.3457561632047509,0.056624036919864305,-0.3094936723404968,-0.27375941036293405,-0.2091997828449346,True,1,False,False,False,False,True,False,False,False,False,False,False,False
1700_01,True,-0.8184535059283341,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,2,True,False,False,False,False,False,False,True,True,False,False,True
1700_02,False,2.415714918289467,False,-0.3457561632047509,-0.2829719154166961,-0.3094936723404968,5.14615407443909,0.2823459627026904,False,2,True,False,False,False,False,False,False,True,True,False,False,True
1704_01,False,-1.0937018824575087,False,1.378437597848231,-0.2853550449067772,0.8826252576444619,-0.27375941036293405,-0.2668721176113527,False,1,False,False,True,False,False,False,False,True,False,True,False,True
1704_02,False,-0.7496414117960405,False,-0.21241024283554544,0.40813563670683034,0.5858969650281185,-0.27375941036293405,-0.26953391767749507,True,1,False,False,True,False,False,False,False,True,False,True,False,False
1705_01,False,0.007291623659189528,True,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,False,1,False,False,False,True,False,False,False,True,False,True,False,True
1708_01,False,2.8285874830832287,False,-0.3457561632047509,-0.28356769778921637,-0.30775841916730184,-0.27201105117428825,0.8750401107637257,False,1,False,False,False,False,True,False,False,False,False,False,True,False
1709_01,False,-0.40558094113457227,False,-0.29768961051352566,-0.2853550449067772,1.8543670346336572,-0.27375941036293405,-0.2278323833079312,False,6,False,False,False,False,True,False,False,True,False,True,False,True
1709_02,False,-0.40558094113457227,False,3.080923883492272,-0.2853550449067772,-0.15505613992614262,-0.27375941036293405,-0.26953391767749507,True,6,False,False,True,False,False,False,False,True,False,True,False,True
1709_04,False,-0.8184535059283341,False,2.3583750591661126,-0.2853550449067772,-0.07349924078597804,-0.2667659736083508,-0.26243578416778207,False,6,False,False,False,True,False,False,False,True,False,True,False,True
1709_05,True,-0.19914465873769138,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,6,False,False,False,False,True,False,False,True,False,True,False,True
1709_06,False,-0.9560776941929213,False,2.0637736071876356,-0.2853550449067772,0.8114798775434673,-0.25627581847647596,0.8315640430167336,False,6,False,False,True,False,False,False,False,True,False,True,False,True
1709_07,False,-0.6808293176637469,False,0.09614601476296478,-0.253182796790682,1.852631781460462,-0.18459309174199756,-0.26953391767749507,False,6,False,False,False,False,True,False,False,True,False,True,False,True
1710_01,True,-0.6120172235314532,False,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,True,1,False,False,False,False,False,True,False,False,False,False,True,False
